Current,Next,Count,Total_Out,Probability
ERICKSON_REFRAMING_MINIMIZATION,ERICKSON_METAPHOR_CONTRAST,1,4,0.25
ERICKSON_REFRAMING_MINIMIZATION,ERICKSON_SPECIFIC_LOCATING,1,4,0.25
ERICKSON_REFRAMING_MINIMIZATION,ERICKSON_UTILIZATION_PACING,1,4,0.25
ERICKSON_REFRAMING_NATURALISM,ERICKSON_INDIRECT_SUGGESTION,1,1,1.0
ERICKSON_REFRAMING_NOMINALIZATION,ERICKSON_POSTHYPNOTIC_FEEDBACK_LOOP,1,1,1.0
ERICKSON_REFRAMING_NORMALIZATION,ERICKSON_EMOTIONAL_CONTRAST_REFRAMING,1,7,0.14285714285714285
ERICKSON_REFRAMING_NORMALIZATION,ERICKSON_INDIRECT_CONFRONTATION,1,7,0.14285714285714285
ERICKSON_REFRAMING_NORMALIZATION,ERICKSON_INDUCTION_DEEPENING,1,7,0.14285714285714285
ERICKSON_REFRAMING_NORMALIZATION,ERICKSON_NORMALIZATION_TRUISM,1,7,0.14285714285714285
ERICKSON_REFRAMING_NORMALIZATION,ERICKSON_PACING_TRUISM,1,7,0.14285714285714285
ERICKSON_REFRAMING_NORMALIZATION,ERICKSON_PATTERN_INTERRUPT_AND_NEGATIVE_COMMAND,1,7,0.14285714285714285
ERICKSON_REFRAMING_NORMALIZATION,ERICKSON_REDUCTIO_AD_ABSURDUM,1,7,0.14285714285714285
ERICKSON_REFRAMING_OBSERVATION,ERICKSON_INTER_CONTEXTUAL_CUES,1,3,0.3333333333333333
ERICKSON_REFRAMING_OBSERVATION,ERICKSON_NEGATIVE_SUGGESTION_REFRAMING,1,3,0.3333333333333333
ERICKSON_REFRAMING_OBSERVATION,ERICKSON_OBSERVATION_TRANCE,1,3,0.3333333333333333
ERICKSON_REFRAMING_OUTCOME,ERICKSON_STRATEGIC_VULNERABILITY,1,1,1.0
ERICKSON_REFRAMING_PARADOX,ERICKSON_DIFFERENTIATION_REFRAME,1,6,0.16666666666666666
ERICKSON_REFRAMING_PARADOX,ERICKSON_LEARNING_PROCESS,1,6,0.16666666666666666
ERICKSON_REFRAMING_PARADOX,ERICKSON_OVERLOAD_AND_POLARITY,1,6,0.16666666666666666
ERICKSON_REFRAMING_PARADOX,ERICKSON_POLARITY_ANALYSIS,1,6,0.16666666666666666
ERICKSON_REFRAMING_PARADOX,ERICKSON_PRAGMATIC_UTILITARIANISM,1,6,0.16666666666666666
ERICKSON_REFRAMING_PARADOX,ERICKSON_SPECIFIC_REFRAMING,1,6,0.16666666666666666
ERICKSON_REFRAMING_PAST,ERICKSON_CONSTRUCTED_REALITY,1,1,1.0
ERICKSON_REFRAMING_PERSPECTIVE,ERICKSON_PERCEPTUAL_SHIFT,1,1,1.0
ERICKSON_REFRAMING_PHYSIOLOGICAL_UTILIZATION,ERICKSON_DISSOCIATION_REFRAMING,1,1,1.0
ERICKSON_REFRAMING_POSSIBILITY,ERICKSON_REFRAMING_CONFRONTATION,1,2,0.5
ERICKSON_REFRAMING_POSSIBILITY,ERICKSON_YES_SET_METAPHOR,1,2,0.5
ERICKSON_REFRAMING_PRACTICE,ERICKSON_LINGUISTIC_PRIMING,1,1,1.0
ERICKSON_REFRAMING_PRESUPPOSITION,ERICKSON_DOUBLE_BIND_TRUISM,1,1,1.0
ERICKSON_REFRAMING_PROCESS,ERICKSON_DIAGNOSTIC_HEURISTIC,1,2,0.5
ERICKSON_REFRAMING_PROCESS,ERICKSON_INTERPERSONAL_INFLUENCE,1,2,0.5
ERICKSON_REFRAMING_PROJECTION,ERICKSON_PRESUPPOSITION_AND_PROBING,1,1,1.0
ERICKSON_REFRAMING_PUN,ERICKSON_DIRECT_INQUIRY,1,1,1.0
ERICKSON_REFRAMING_QUESTION,ERICKSON_EPISTEMOLOGICAL_CHALLENGE,1,3,0.3333333333333333
ERICKSON_REFRAMING_QUESTION,ERICKSON_INTERROGATIVE_SUGGESTION,1,3,0.3333333333333333
ERICKSON_REFRAMING_QUESTION,ERICKSON_REFRAMING_QUESTION,1,3,0.3333333333333333
ERICKSON_REFRAMING_REALITY,ERICKSON_SHOCK_AND_FUTURE_PACING,1,1,1.0
ERICKSON_REFRAMING_REDEFINITION,ERICKSON_REFRAMING,1,1,1.0
ERICKSON_REFRAMING_REGRET,ERICKSON_REFRAMING_AND_AGREEMENT,1,1,1.0
ERICKSON_REFRAMING_RELATIONSHIP,ERICKSON_FUTURE_PACING_REFRAME,1,1,1.0
ERICKSON_REFRAMING_RELATIVITY,ERICKSON_OBSERVATIONAL_DIRECTIVE,1,1,1.0
ERICKSON_REFRAMING_RESILIENCE,ERICKSON_INDIRECT_ATTENTION,1,1,1.0
ERICKSON_REFRAMING_RESISTANCE,ERICKSON_PERMISSION_TO_WITHHOLD,1,8,0.125
ERICKSON_REFRAMING_RESISTANCE,ERICKSON_PLAYFUL_REFUSAL,1,8,0.125
ERICKSON_REFRAMING_RESISTANCE,ERICKSON_SHOCK_PROVOCATION,1,8,0.125
ERICKSON_REFRAMING_RESISTANCE,ERICKSON_STRATEGIC_LIMITATION,1,8,0.125
ERICKSON_REFRAMING_RESISTANCE,ERICKSON_TRUISM_AND_UTILIZATION,1,8,0.125
ERICKSON_REFRAMING_RESISTANCE,ERICKSON_UTILIZATION_AND_ANTICIPATION,1,8,0.125
ERICKSON_REFRAMING_RESISTANCE,ERICKSON_UTILIZATION_DISSOCIATION,1,8,0.125
ERICKSON_REFRAMING_RESISTANCE,ERICKSON_UTILIZATION_TRUISM,1,8,0.125
ERICKSON_REFRAMING_RESPONSIBILITY,ERICKSON_AMNESIA_SUGGESTION,1,1,1.0
ERICKSON_REFRAMING_RIDDLE,ERICKSON_CONFUSION_INTERRUPTION,1,1,1.0
ERICKSON_REFRAMING_ROLE_REVERSAL,ERICKSON_DIRECT_TASKING,1,1,1.0
ERICKSON_REFRAMING_SCAPEGOAT,ERICKSON_INDIRECT_NEGATION,1,1,1.0
ERICKSON_REFRAMING_SENSORY_METAPHOR,ERICKSON_UNCONSCIOUS_DIRECTIVE,1,1,1.0
ERICKSON_REFRAMING_SENSORY_SUBSTITUTION,ERICKSON_DISSOCIATION_DISPLACEMENT,1,1,1.0
ERICKSON_REFRAMING_SOCIAL_GESTURE,ERICKSON_POST_HYPNOTIC_SUGGESTION,1,1,1.0
ERICKSON_REFRAMING_SOCIAL_STIGMA,ERICKSON_TEMPORAL_UTILIZATION,1,1,1.0
ERICKSON_REFRAMING_SUGGESTION,ERICKSON_METAPHORICAL_REFRAMING,1,1,1.0
ERICKSON_REFRAMING_TASK,ERICKSON_ANECDOTE_METAPHOR,1,2,0.5
ERICKSON_REFRAMING_TASK,ERICKSON_REINFORCEMENT_TRUISM,1,2,0.5
ERICKSON_REFRAMING_TASKING,ERICKSON_UTILIZATION_PARADOX,1,1,1.0
ERICKSON_REFRAMING_TEMPORAL_SHIFT,ERICKSON_ANALOGY_TRUISM,1,1,1.0
ERICKSON_REFRAMING_TERMINOLOGY,ERICKSON_UTILIZATION_RESISTANCE,1,1,1.0
ERICKSON_REFRAMING_THROUGH_METAPHOR,ERICKSON_REFRAMING_UTILIZATION,1,1,1.0
ERICKSON_REFRAMING_THROUGH_QUERY,ERICKSON_CASE_ANECDOTE,1,1,1.0
ERICKSON_REFRAMING_THROUGH_TRUISM,ERICKSON_TRUISM_AND_UNCONSCIOUS_PROCESS,1,1,1.0
ERICKSON_REFRAMING_TRUISM,ERICKSON_AMBIGUOUS_QUESTION,1,12,0.08333333333333333
ERICKSON_REFRAMING_TRUISM,ERICKSON_CONFUSION_DOUBT,1,12,0.08333333333333333
ERICKSON_REFRAMING_TRUISM,ERICKSON_DIRECT_SUGGESTION_PHYSIOLOGICAL,1,12,0.08333333333333333
ERICKSON_REFRAMING_TRUISM,ERICKSON_INDIRECT_SUGGESTION_RESISTANCE_BYPASS,1,12,0.08333333333333333
ERICKSON_REFRAMING_TRUISM,ERICKSON_INTERNAL_SEARCH_INQUIRY,1,12,0.08333333333333333
ERICKSON_REFRAMING_TRUISM,ERICKSON_PACING_AND_VALIDATION,1,12,0.08333333333333333
ERICKSON_REFRAMING_TRUISM,ERICKSON_RAPPORT_ANCHOR,1,12,0.08333333333333333
ERICKSON_REFRAMING_TRUISM,ERICKSON_REFRAMING_AND_RHETORICAL_QUESTION,1,12,0.08333333333333333
ERICKSON_REFRAMING_TRUISM,ERICKSON_REFRAMING_ANECDOTE,1,12,0.08333333333333333
ERICKSON_REFRAMING_TRUISM,ERICKSON_REFRAMING_UTILIZATION,1,12,0.08333333333333333
ERICKSON_REFRAMING_TRUISM,ERICKSON_RHETORICAL_CONTRAST,1,12,0.08333333333333333
ERICKSON_REFRAMING_TRUISM,ERICKSON_TRUISM_AND_INNATENESS,1,12,0.08333333333333333
ERICKSON_REFRAMING_UNCONSCIOUS_AUTONOMY,ERICKSON_PSYCHOLOGICAL_REFRAMING,1,1,1.0
ERICKSON_REFRAMING_UTILIZATION,ERICKSON_ANECDOTAL_INTERVENTION,1,72,0.013888888888888888
ERICKSON_REFRAMING_UTILIZATION,ERICKSON_BEHAVIORAL_PRESCRIPTION,1,72,0.013888888888888888
ERICKSON_REFRAMING_UTILIZATION,ERICKSON_BOUNDARY_SETTING,1,72,0.013888888888888888
ERICKSON_REFRAMING_UTILIZATION,ERICKSON_CONSCIOUS_UNCONSCIOUS_DISSOCIATION,1,72,0.013888888888888888
ERICKSON_REFRAMING_UTILIZATION,ERICKSON_DIRECT_INQUIRY,1,72,0.013888888888888888
ERICKSON_REFRAMING_UTILIZATION,ERICKSON_DISSOCIATION_UTILIZATION,1,72,0.013888888888888888
ERICKSON_REFRAMING_UTILIZATION,ERICKSON_DOUBLE_BIND,1,72,0.013888888888888888
ERICKSON_REFRAMING_UTILIZATION,ERICKSON_DOUBLE_BIND_EXPLANATION,1,72,0.013888888888888888
ERICKSON_REFRAMING_UTILIZATION,ERICKSON_DOUBLE_BIND_RECIPROCITY,1,72,0.013888888888888888
ERICKSON_REFRAMING_UTILIZATION,ERICKSON_DOUBLE_BIND_UTILIZATION,1,72,0.013888888888888888
ERICKSON_REFRAMING_UTILIZATION,ERICKSON_FRAMING_CASE_HISTORY,1,72,0.013888888888888888
ERICKSON_REFRAMING_UTILIZATION,ERICKSON_IDEOMOTOR_DISSOCIATION,1,72,0.013888888888888888
ERICKSON_REFRAMING_UTILIZATION,ERICKSON_INDIRECT_PROCESS,1,72,0.013888888888888888
ERICKSON_REFRAMING_UTILIZATION,ERICKSON_INDIRECT_SUGGESTION,1,72,0.013888888888888888
ERICKSON_REFRAMING_UTILIZATION,ERICKSON_METAPHOR,1,72,0.013888888888888888
ERICKSON_REFRAMING_UTILIZATION,ERICKSON_METAPHOR_OWNERSHIP,1,72,0.013888888888888888
ERICKSON_REFRAMING_UTILIZATION,ERICKSON_MINIMAL_ENCOURAGER,1,72,0.013888888888888888
ERICKSON_REFRAMING_UTILIZATION,ERICKSON_NORMALIZATION_AND_UTILIZATION,1,72,0.013888888888888888
ERICKSON_REFRAMING_UTILIZATION,ERICKSON_OBSERVATIONAL_PACING,1,72,0.013888888888888888
ERICKSON_REFRAMING_UTILIZATION,ERICKSON_PACING_AND_VALIDATION,1,72,0.013888888888888888
ERICKSON_REFRAMING_UTILIZATION,ERICKSON_PACING_AND_VULNERABILITY,1,72,0.013888888888888888
ERICKSON_REFRAMING_UTILIZATION,ERICKSON_PACING_TRUISM,2,72,0.027777777777777776
ERICKSON_REFRAMING_UTILIZATION,ERICKSON_PARADOXICAL_INTENTION,1,72,0.013888888888888888
ERICKSON_REFRAMING_UTILIZATION,ERICKSON_PARADOXICAL_REVERSAL,1,72,0.013888888888888888
ERICKSON_REFRAMING_UTILIZATION,ERICKSON_PARADOXICAL_SUGGESTION,1,72,0.013888888888888888
ERICKSON_REFRAMING_UTILIZATION,ERICKSON_PRESERVATION_OF_MYSTERY,1,72,0.013888888888888888
ERICKSON_REFRAMING_UTILIZATION,ERICKSON_PRESUPPOSITION_TIME,1,72,0.013888888888888888
ERICKSON_REFRAMING_UTILIZATION,ERICKSON_PROFESSIONAL_CURIOSITY,1,72,0.013888888888888888
ERICKSON_REFRAMING_UTILIZATION,ERICKSON_REFRAMING,1,72,0.013888888888888888
ERICKSON_REFRAMING_UTILIZATION,ERICKSON_REFRAMING_DEVELOPMENTAL,1,72,0.013888888888888888
ERICKSON_REFRAMING_UTILIZATION,ERICKSON_REFRAMING_METAPHOR,1,72,0.013888888888888888
ERICKSON_REFRAMING_UTILIZATION,ERICKSON_REFRAMING_RELATIONSHIP,1,72,0.013888888888888888
ERICKSON_REFRAMING_UTILIZATION,ERICKSON_REFRAMING_TRUISM,1,72,0.013888888888888888
ERICKSON_REFRAMING_UTILIZATION,ERICKSON_REFRAMING_UTILIZATION,6,72,0.08333333333333333
ERICKSON_REFRAMING_UTILIZATION,ERICKSON_RESOURCE_RETRIEVAL,1,72,0.013888888888888888
ERICKSON_REFRAMING_UTILIZATION,ERICKSON_REVERSE_PSYCHOLOGY_CHALLENGE,1,72,0.013888888888888888
ERICKSON_REFRAMING_UTILIZATION,ERICKSON_SENSORY_AMPLIFICATION_METAPHOR,1,72,0.013888888888888888
ERICKSON_REFRAMING_UTILIZATION,ERICKSON_SENSORY_FOCUS,1,72,0.013888888888888888
ERICKSON_REFRAMING_UTILIZATION,ERICKSON_SENSORY_UTILIZATION,1,72,0.013888888888888888
ERICKSON_REFRAMING_UTILIZATION,ERICKSON_SOFTENED_ASSERTION,1,72,0.013888888888888888
ERICKSON_REFRAMING_UTILIZATION,ERICKSON_STRATEGIC_POSITIONING,2,72,0.027777777777777776
ERICKSON_REFRAMING_UTILIZATION,ERICKSON_TDS_PROMPT,1,72,0.013888888888888888
ERICKSON_REFRAMING_UTILIZATION,ERICKSON_TEMPORARY_INTERVENTION,1,72,0.013888888888888888
ERICKSON_REFRAMING_UTILIZATION,ERICKSON_TIME_DISTORTION_SYMPTOM_PRESCRIPTION,1,72,0.013888888888888888
ERICKSON_REFRAMING_UTILIZATION,ERICKSON_TRANCE_VALIDATION,1,72,0.013888888888888888
ERICKSON_REFRAMING_UTILIZATION,ERICKSON_TRUISM_ANALOGY,1,72,0.013888888888888888
ERICKSON_REFRAMING_UTILIZATION,ERICKSON_TRUISM_CONTRAST,1,72,0.013888888888888888
ERICKSON_REFRAMING_UTILIZATION,ERICKSON_TRUISM_QUESTION,1,72,0.013888888888888888
ERICKSON_REFRAMING_UTILIZATION,ERICKSON_TRUISM_TAG_QUESTION,1,72,0.013888888888888888
ERICKSON_REFRAMING_UTILIZATION,ERICKSON_UNCONSCIOUS_VALIDATION,2,72,0.027777777777777776
ERICKSON_REFRAMING_UTILIZATION,ERICKSON_UTILIZATION,1,72,0.013888888888888888
ERICKSON_REFRAMING_UTILIZATION,ERICKSON_UTILIZATION_ANALOGY,1,72,0.013888888888888888
ERICKSON_REFRAMING_UTILIZATION,ERICKSON_UTILIZATION_CHALLENGE,1,72,0.013888888888888888
ERICKSON_REFRAMING_UTILIZATION,ERICKSON_UTILIZATION_DISTRACTION,1,72,0.013888888888888888
ERICKSON_REFRAMING_UTILIZATION,ERICKSON_UTILIZATION_DOUBLE_ENTENDRE,1,72,0.013888888888888888
ERICKSON_REFRAMING_UTILIZATION,ERICKSON_UTILIZATION_LINKAGE,1,72,0.013888888888888888
ERICKSON_REFRAMING_UTILIZATION,ERICKSON_UTILIZATION_PARADOX,1,72,0.013888888888888888
ERICKSON_REFRAMING_UTILIZATION,ERICKSON_UTILIZATION_REFRAMING,4,72,0.05555555555555555
ERICKSON_REFRAMING_UTILIZATION,ERICKSON_UTILIZATION_STRATEGY,1,72,0.013888888888888888
ERICKSON_REFRAMING_UTILIZATION,ERICKSON_VICARIOUS_LEARNING,1,72,0.013888888888888888
ERICKSON_REFRAMING_UTILIZATION,ERICKSON_VIVID_UTILIZATION,1,72,0.013888888888888888
ERICKSON_REFRAMING_VALIDATION,ERICKSON_IRREVERSIBILITY_BIND,1,5,0.2
ERICKSON_REFRAMING_VALIDATION,ERICKSON_NOMINALIZATION,1,5,0.2
ERICKSON_REFRAMING_VALIDATION,ERICKSON_PRESUPPOSITION_SURPRISE,1,5,0.2
ERICKSON_REFRAMING_VALIDATION,ERICKSON_PUZZLE_METAPHOR,1,5,0.2
ERICKSON_REFRAMING_VALIDATION,ERICKSON_UTILIZATION,1,5,0.2
ERICKSON_REFRAMING_VALIDITY,ERICKSON_OBSERVATION_TRANCE_POTENTIAL,1,1,1.0
ERICKSON_REGRESSION_RESOURCE_RETRIEVAL,ERICKSON_PHYSIOLOGICAL_TRUISM_COMMAND,1,1,1.0
ERICKSON_REGRESSION_REVIVIFICATION,ERICKSON_AGE_REGRESSION_SPATIAL_ANCHORING,1,1,1.0
ERICKSON_REGRESSION_TRUISM,ERICKSON_AGE_REGRESSION_INQUIRY,1,2,0.5
ERICKSON_REGRESSION_TRUISM,ERICKSON_UTILIZATION_OF_REGRESSION,1,2,0.5
ERICKSON_REGRESSION_UTILIZATION,ERICKSON_IDENTITY_REFRAME,1,2,0.5
ERICKSON_REGRESSION_UTILIZATION,ERICKSON_YES_SET_PACING,1,2,0.5
ERICKSON_REIFICATION_METAPHOR,ERICKSON_CONFUSION_PRINCIPLE,1,1,1.0
ERICKSON_REINFORCEMENT,ERICKSON_DIRECT_PERMISSIVE,1,7,0.14285714285714285
ERICKSON_REINFORCEMENT,ERICKSON_FEEDBACK_UTILIZATION,1,7,0.14285714285714285
ERICKSON_REINFORCEMENT,ERICKSON_INTEGRATION_PRINCIPLE,1,7,0.14285714285714285
ERICKSON_REINFORCEMENT,ERICKSON_MINIMAL_CUE,1,7,0.14285714285714285
ERICKSON_REINFORCEMENT,ERICKSON_PACING_AND_VALIDATION,1,7,0.14285714285714285
ERICKSON_REINFORCEMENT,ERICKSON_POST_HYPNOTIC_SUGGESTION_DISSOCIATION,1,7,0.14285714285714285
ERICKSON_REINFORCEMENT,ERICKSON_RETROSPECTIVE_RAPPORT,1,7,0.14285714285714285
ERICKSON_REINFORCEMENT_DISSOCIATION,ERICKSON_YES_SET,1,1,1.0
ERICKSON_REINFORCEMENT_OF_COMPLIANCE,ERICKSON_DIRECT_VALIDATION,1,1,1.0
ERICKSON_REINFORCEMENT_PACING,ERICKSON_MODELING_AND_PERMISSIVE_SUGGESTION,1,1,1.0
ERICKSON_REINFORCEMENT_TAG,ERICKSON_PARADOXICAL_LABELING,1,1,1.0
ERICKSON_REINFORCEMENT_TRUISM,ERICKSON_INDIRECT_THIRD_PARTY,1,4,0.25
ERICKSON_REINFORCEMENT_TRUISM,ERICKSON_MASTERY_INTEGRATION,1,4,0.25
ERICKSON_REINFORCEMENT_TRUISM,ERICKSON_NATURALISTIC_INSTRUCTION,1,4,0.25
ERICKSON_REINFORCEMENT_TRUISM,ERICKSON_TIME_DISTORTION_AND_CONTAINMENT,1,4,0.25
ERICKSON_REINFORCEMENT_UTILIZATION,ERICKSON_DIRECT_INDUCTION,1,2,0.5
ERICKSON_REINFORCEMENT_UTILIZATION,ERICKSON_STATE_ASSESSMENT,1,2,0.5
ERICKSON_REINFORCEMENT_VALIDATION,ERICKSON_UTILIZATION_RESISTANCE,1,1,1.0
ERICKSON_REINFORCEMENT_YES_SET,ERICKSON_ANECDOTAL_TRUISM,1,1,1.0
ERICKSON_REINFORCING_TRUISM,ERICKSON_CONTINGENT_SUGGESTION,1,1,1.0
ERICKSON_REINTEGRATION_INQUIRY,ERICKSON_PRESUPPOSITION_QUESTION,1,1,1.0
ERICKSON_RELATIONAL_PROMPT,ERICKSON_SOURCE_INQUIRY,1,1,1.0
ERICKSON_RELATIONAL_REFRAMING,ERICKSON_STRATEGIC_IMPROVISATION,1,1,1.0
ERICKSON_RELEVANCE_SHIFT,ERICKSON_TRANCE_DEEPENING_CONFUSION,1,1,1.0
ERICKSON_REMOTE_TRANCE_STRUCTURING,ERICKSON_UTILIZATION_METAPHOR,1,1,1.0
ERICKSON_REORIENTATION,ERICKSON_CAUSE_EFFECT_BRIDGE,1,10,0.1
ERICKSON_REORIENTATION,ERICKSON_INDIRECT_SUGGESTION_DISSOCIATION,1,10,0.1
ERICKSON_REORIENTATION,ERICKSON_MODELING_AND_TRUISM,1,10,0.1
ERICKSON_REORIENTATION,ERICKSON_PARADOXICAL_INDUCTION,1,10,0.1
ERICKSON_REORIENTATION,ERICKSON_PERMISSIVE_RESOURCE_RETRIEVAL,1,10,0.1
ERICKSON_REORIENTATION,ERICKSON_REORIENTATION_VALIDATION,1,10,0.1
ERICKSON_REORIENTATION,ERICKSON_TAG_QUESTION_RAPPORT,1,10,0.1
ERICKSON_REORIENTATION,ERICKSON_UTILIZATION_AND_CONTRAST,1,10,0.1
ERICKSON_REORIENTATION,ERICKSON_UTILIZATION_TRUISM,1,10,0.1
ERICKSON_REORIENTATION,ERICKSON_YES_SET_PACING,1,10,0.1
ERICKSON_REORIENTATION_AND_PLAY,ERICKSON_TEMPORAL_BRIDGE,1,1,1.0
ERICKSON_REORIENTATION_COUNTDOWN,ERICKSON_MINIMAL_ENCOURAGEMENT,1,1,1.0
ERICKSON_REORIENTATION_COUNTING,ERICKSON_UTILIZATION_AUTONOMY,1,1,1.0
ERICKSON_REORIENTATION_METAPHOR,ERICKSON_PRESUPPOSITION,1,1,1.0
ERICKSON_REORIENTATION_PACING,ERICKSON_REORIENTATION_METAPHOR,1,1,1.0
ERICKSON_REORIENTATION_RATIFICATION,ERICKSON_NEGATIVE_SUGGESTION,1,1,1.0
ERICKSON_REORIENTATION_SUGGESTION,ERICKSON_CONFUSION_PACING_LEADING,1,2,0.5
ERICKSON_REORIENTATION_SUGGESTION,ERICKSON_OBSERVATIONAL_UTILIZATION,1,2,0.5
ERICKSON_REORIENTATION_TRUISM,ERICKSON_OPEN_INQUIRY,1,1,1.0
ERICKSON_REORIENTATION_VALIDATION,ERICKSON_TRUISM_PACING,1,1,1.0
ERICKSON_REORIENTATION_YES_SET,ERICKSON_PRESUPPOSITION_REGRESSION,1,1,1.0
ERICKSON_REPETITION_ANCHORING,ERICKSON_PRESUPPOSITION_QUESTION,1,1,1.0
ERICKSON_REPETITION_ASSOCIATION,ERICKSON_ANECDOTE_FRAMING,1,1,1.0
ERICKSON_REPETITION_CONVICTION,ERICKSON_STRUCTURED_AMNESIA,1,1,1.0
ERICKSON_REPETITION_DIRECTIVE,ERICKSON_REPETITION_UTILIZATION,1,1,1.0
ERICKSON_REPETITION_FIXATION,ERICKSON_DIRECT_CHALLENGE,1,1,1.0
ERICKSON_REPETITION_SEEDING,ERICKSON_DOUBLE_BIND,1,1,1.0
ERICKSON_REPETITION_UTILIZATION,ERICKSON_DIRECT_COMMAND_DEEPENING,1,3,0.3333333333333333
ERICKSON_REPETITION_UTILIZATION,ERICKSON_EMPOWERMENT_REFRAME,1,3,0.3333333333333333
ERICKSON_REPETITION_UTILIZATION,ERICKSON_PACING_AND_PARADOX,1,3,0.3333333333333333
ERICKSON_REPETITIVE_COMMAND,ERICKSON_REPETITION_DIRECTIVE,1,1,1.0
ERICKSON_REPETITIVE_INTENSIFICATION,ERICKSON_REFRAMING_FUTURE_ORIENTATION,1,1,1.0
ERICKSON_REPETITIVE_PACING,ERICKSON_CONSCIOUS_UNCONSCIOUS_DISSOCIATION,1,2,0.5
ERICKSON_REPETITIVE_PACING,ERICKSON_PACING_LEADING,1,2,0.5
ERICKSON_REPETITIVE_PROCESS,ERICKSON_UTILIZATION_PACING,1,1,1.0
ERICKSON_REPETITIVE_SUGGESTION_AND_STATE_VALIDATION,ERICKSON_REASSOCIATION_TRUISM,1,1,1.0
ERICKSON_RESISTANCE_ANALYSIS,ERICKSON_PARADOXICAL_ABSURDITY,1,2,0.5
ERICKSON_RESISTANCE_ANALYSIS,ERICKSON_UTILIZATION_RESISTANCE,1,2,0.5
ERICKSON_RESISTANCE_BYPASS,ERICKSON_INDIRECT_INQUIRY,1,2,0.5
ERICKSON_RESISTANCE_BYPASS,ERICKSON_UTILIZATION_CONFIRMATION,1,2,0.5
ERICKSON_RESISTANCE_PACING,ERICKSON_TRUISM_QUESTION,1,1,1.0
ERICKSON_RESISTANCE_UTILIZATION,ERICKSON_DEMYSTIFICATION,1,8,0.125
ERICKSON_RESISTANCE_UTILIZATION,ERICKSON_DOUBLE_BIND_RESISTANCE,1,8,0.125
ERICKSON_RESISTANCE_UTILIZATION,ERICKSON_INTERROGATIVE_SHOCK,1,8,0.125
ERICKSON_RESISTANCE_UTILIZATION,ERICKSON_INTERROGATIVE_SUGGESTION,1,8,0.125
ERICKSON_RESISTANCE_UTILIZATION,ERICKSON_NEGATIONAL_PACING,1,8,0.125
ERICKSON_RESISTANCE_UTILIZATION,ERICKSON_PACING_AND_VALIDATION,1,8,0.125
ERICKSON_RESISTANCE_UTILIZATION,ERICKSON_PRESUPPOSITION_CERTAINTY,1,8,0.125
ERICKSON_RESISTANCE_UTILIZATION,ERICKSON_REFRAMING_AND_VALIDATION,1,8,0.125
ERICKSON_RESOURCE_ELICITATION,ERICKSON_UTILIZATION_SEARCH,1,1,1.0
ERICKSON_RESOURCE_RETRIEVAL,ERICKSON_UTILIZATION_QUERY,1,1,1.0
ERICKSON_RESOURCE_UTILIZATION,ERICKSON_TRUISM_RAPPORT,1,2,0.5
ERICKSON_RESOURCE_UTILIZATION,ERICKSON_TRUISM_UTILIZATION,1,2,0.5
ERICKSON_RESPECT_RESISTANCE,ERICKSON_STRATEGIC_DISSOCIATION,1,1,1.0
ERICKSON_RESPONSIBILITY_SHIFT,ERICKSON_DOUBLE_BIND_CHALLENGE,1,2,0.5
ERICKSON_RESPONSIBILITY_SHIFT,ERICKSON_TRUISM,1,2,0.5
ERICKSON_RESPONSIBILITY_SHIFT_AND_TASKING,ERICKSON_TRUISM_REFRAMING,1,1,1.0
ERICKSON_RETRIEVAL_CUE,ERICKSON_CONFUSION_TECHNIQUE,1,1,1.0
ERICKSON_RETROSPECTIVE_RAPPORT,ERICKSON_PACING_AND_VALIDATION,1,1,1.0
ERICKSON_REVERSE_PSYCHOLOGY,ERICKSON_PERMISSIVE_LIMITATION,1,1,1.0
ERICKSON_REVERSE_PSYCHOLOGY_AND_PROVOCATION,ERICKSON_SENSORY_ACUITY_TRUISM,1,1,1.0
ERICKSON_REVERSE_PSYCHOLOGY_CHALLENGE,ERICKSON_NEGATIVE_SUGGESTION,1,2,0.5
ERICKSON_REVERSE_PSYCHOLOGY_CHALLENGE,ERICKSON_TRUISM_OBSERVATION,1,2,0.5
ERICKSON_REVERSE_PSYCHOLOGY_NEGATIVE_COMMAND,ERICKSON_PRESUPPOSITION,1,1,1.0
ERICKSON_REVERSE_SET,ERICKSON_CONTRADICTION_REVERSE_SET,1,1,1.0
ERICKSON_REVERSE_SUGGESTION,ERICKSON_AMNESIA_REINFORCEMENT,1,1,1.0
ERICKSON_REVIVIFICATION,ERICKSON_REFRAMING_TRUISM,1,1,1.0
ERICKSON_REVIVIFICATION_BY_DETAIL,ERICKSON_UTILIZATION_OF_RESISTANCE,1,1,1.0
ERICKSON_REVIVIFICATION_DETAIL,ERICKSON_CONSCIOUS_UNCONSCIOUS_CONTRAST,1,1,1.0
ERICKSON_REVIVIFICATION_INDUCTION,ERICKSON_TRANCE_INDUCTION_LINKING,1,2,0.5
ERICKSON_REVIVIFICATION_INDUCTION,ERICKSON_UTILIZATION_CHALLENGE,1,2,0.5
ERICKSON_REVIVIFICATION_INQUIRY,ERICKSON_UTILIZATION_NEGATIVE_SUGGESTION,1,1,1.0
ERICKSON_REVIVIFICATION_SENSORY,ERICKSON_UTILIZATION_AUTOBIOGRAPHICAL,1,1,1.0
ERICKSON_RE_INDUCTION_UTILIZATION,ERICKSON_REFRAMING_METAPHOR,1,1,1.0
