script_id,turn_no,content,pattern_id,pattern_label
"Healing in Hypnosis (The Seminars, Workshops, and Lectures -- by Milton H_ Erickson; edited by Ernest L_ Rossi, Margaret -- The Seminars, workshops, -- 9780829007398 -- c96cdaf48551904d9fb1",392,"It was rather effective, wasn’t it?",ERICKSON_REINFORCEMENT_TAG,Other
"Healing in Hypnosis (The Seminars, Workshops, and Lectures -- by Milton H_ Erickson; edited by Ernest L_ Rossi, Margaret -- The Seminars, workshops, -- 9780829007398 -- c96cdaf48551904d9fb1",393,Any aftereffects from that horrible treatment that I gave you?,ERICKSON_PARADOXICAL_LABELING,Double Bind
"Healing in Hypnosis (The Seminars, Workshops, and Lectures -- by Milton H_ Erickson; edited by Ernest L_ Rossi, Margaret -- The Seminars, workshops, -- 9780829007398 -- c96cdaf48551904d9fb1",394,"Well, the doctors who treated you nicely and gently and kindly failed utterly, and now you are in here to see me, so shut up, sit down in that chair, close your mouth, close your eyes, relax completely, and go deeply asleep!",ERICKSON_SHOCK_UTILIZATION,Utilization
"Healing in Hypnosis (The Seminars, Workshops, and Lectures -- by Milton H_ Erickson; edited by Ernest L_ Rossi, Margaret -- The Seminars, workshops, -- 9780829007398 -- c96cdaf48551904d9fb1",395,Is that because you want to be contrary? Or is it because you don’t want to go into a trance in front of an audience? Or is it that you simply do not understand what hypnosis is? Do you think I would be lecturing here if hypnosis were harmful in some way?,ERICKSON_DOUBLE_BIND_REFRAMING,Reframing
"Healing in Hypnosis (The Seminars, Workshops, and Lectures -- by Milton H_ Erickson; edited by Ernest L_ Rossi, Margaret -- The Seminars, workshops, -- 9780829007398 -- c96cdaf48551904d9fb1",396,"All right. Tell me, does that picture over there on that wall belong to a friend of yours?",ERICKSON_REDIRECTION_HALLUCINATION,Other
"Healing in Hypnosis (The Seminars, Workshops, and Lectures -- by Milton H_ Erickson; edited by Ernest L_ Rossi, Margaret -- The Seminars, workshops, -- 9780829007398 -- c96cdaf48551904d9fb1",397,"Should that symptom be resolved on Wednesday? No, today is Wednesday, and tomorrow is only Thursday, but will it happen on Friday?",ERICKSON_TEMPORAL_CONFUSION,Confusion
"Healing in Hypnosis (The Seminars, Workshops, and Lectures -- by Milton H_ Erickson; edited by Ernest L_ Rossi, Margaret -- The Seminars, workshops, -- 9780829007398 -- c96cdaf48551904d9fb1",398,An Introduction to the Study and the Application of Hypnosis to Pain Control.,ERICKSON_FRAMING_PRE_INDUCTION,Other
"Healing in Hypnosis (The Seminars, Workshops, and Lectures -- by Milton H_ Erickson; edited by Ernest L_ Rossi, Margaret -- The Seminars, workshops, -- 9780829007398 -- c96cdaf48551904d9fb1",399,You’ve taken care of two-thirds of the total pain complex.,ERICKSON_PRESUPPOSITION_REFRAMING,Reframing
"Healing in Hypnosis (The Seminars, Workshops, and Lectures -- by Milton H_ Erickson; edited by Ernest L_ Rossi, Margaret -- The Seminars, workshops, -- 9780829007398 -- c96cdaf48551904d9fb1",400,"I have always wondered why so many people in the medical profession write about iatrogenic disease, and then speak and write so bitterly against the use of suggestion for health and well-being.",ERICKSON_OBSERVATIONAL_INQUIRY,Other
"Healing in Hypnosis (The Seminars, Workshops, and Lectures -- by Milton H_ Erickson; edited by Ernest L_ Rossi, Margaret -- The Seminars, workshops, -- 9780829007398 -- c96cdaf48551904d9fb1",401,"It is awfully important to have your patient describe his pain in his own words, and to have him describe it fully.",ERICKSON_UTILIZATION,Utilization
"Healing in Hypnosis (The Seminars, Workshops, and Lectures -- by Milton H_ Erickson; edited by Ernest L_ Rossi, Margaret -- The Seminars, workshops, -- 9780829007398 -- c96cdaf48551904d9fb1",402,"I can think of the 83-year-old physician whom I treated for the pain of his carcinomatosis. He described his pain as sharp, as lancinating, as stabbing, as cutting, as burning. He also described a heavy, dragging pain—a heavy, dragging, throbbing pain. Now which pain would I approach first? I chose the heavy, throbbing, dragging pain, because the first thing I wanted to do was to teach that man what relaxation is in hypnosis. And what is relaxation? Relaxation is a feeling of inertia—an unwillingness to move. Your legs are too heavy to lift, your arms are",ERICKSON_UTILIZATION_REDEFINITION,Utilization
"Healing in Hypnosis (The Seminars, Workshops, and Lectures -- by Milton H_ Erickson; edited by Ernest L_ Rossi, Margaret -- The Seminars, workshops, -- 9780829007398 -- c96cdaf48551904d9fb1",403,Your legs are getting more relaxed . relaxed ... relaxed,ERICKSON_UTILIZATION_RHYTHM,Utilization
"Healing in Hypnosis (The Seminars, Workshops, and Lectures -- by Milton H_ Erickson; edited by Ernest L_ Rossi, Margaret -- The Seminars, workshops, -- 9780829007398 -- c96cdaf48551904d9fb1",405,"There are certain transformations that can be brought about here. You know how that first mouthful of dessert tastes so very good? And even the second mouthful still tastes good; but by the time you reach the sixty-sixth mouthful, it doesn’t taste so good. You have lost the liking for it, and the taste of the dessert has changed in some peculiar way. It hasn’t become bad; it has just “died out” in flavor.",ERICKSON_ANALOGY_SENSORY_HABITUATION,Other
"Healing in Hypnosis (The Seminars, Workshops, and Lectures -- by Milton H_ Erickson; edited by Ernest L_ Rossi, Margaret -- The Seminars, workshops, -- 9780829007398 -- c96cdaf48551904d9fb1",406,"Now, as you pay attention to these various sensations in your body that you have described to me, I would like you to name the particular sensation that you want me to work on first.",ERICKSON_ILLUSION_OF_CHOICE,Double Bind
"Healing in Hypnosis (The Seminars, Workshops, and Lectures -- by Milton H_ Erickson; edited by Ernest L_ Rossi, Margaret -- The Seminars, workshops, -- 9780829007398 -- c96cdaf48551904d9fb1",407,"One of the ways of dealing with unpleasant sensations is to forget them—like when you go to the movies and get all absorbed in the suspenseful drama on screen, and meanwhile you forget about your headache. You may not remember until three days later that you had had a headache when you went into the cinema.",ERICKSON_METAPHOR_UTILIZATION,Utilization
"Healing in Hypnosis (The Seminars, Workshops, and Lectures -- by Milton H_ Erickson; edited by Ernest L_ Rossi, Margaret -- The Seminars, workshops, -- 9780829007398 -- c96cdaf48551904d9fb1",408,If you will just pay attention to that grinding pain you will notice that it is a slow grinding pain.,ERICKSON_UTILIZATION_MODIFICATION,Utilization
"Healing in Hypnosis (The Seminars, Workshops, and Lectures -- by Milton H_ Erickson; edited by Ernest L_ Rossi, Margaret -- The Seminars, workshops, -- 9780829007398 -- c96cdaf48551904d9fb1",409,"you really don’t need to remember yesterday’s attacks of lancinating pain. It is enough to experience the attacks of lancinating pain you are feeling at the present moment. That is enough. Why bother to remember yesterday’s pains, and the pains of a week ago, and the pains of two weeks ago! It seems nonsensical to me. Give your attention to the pain you are having right now.",ERICKSON_AMNESIA_REFRAMING,Reframing
"Healing in Hypnosis (The Seminars, Workshops, and Lectures -- by Milton H_ Erickson; edited by Ernest L_ Rossi, Margaret -- The Seminars, workshops, -- 9780829007398 -- c96cdaf48551904d9fb1",410,"And do you really need to remember that tomorrow, every 20 minutes, you are going to have those sharp, shooting, lancinating, cutting pains? I think you can keep very, very busy with just the pain you are experiencing today. You don’t have to think about tomorrow. You don’t even need to remember that tomorrow you will have further attacks. And once you have had an attack of pain, I think it would be awfully nice just to forget about it, to put it in the forgotten past.",ERICKSON_TEMPORAL_DISSOCIATION,Other
"Healing in Hypnosis (The Seminars, Workshops, and Lectures -- by Milton H_ Erickson; edited by Ernest L_ Rossi, Margaret -- The Seminars, workshops, -- 9780829007398 -- c96cdaf48551904d9fb1",411,the pain that is killing you,ERICKSON_DIRECT_UTILIZATION,Utilization
"Healing in Hypnosis (The Seminars, Workshops, and Lectures -- by Milton H_ Erickson; edited by Ernest L_ Rossi, Margaret -- The Seminars, workshops, -- 9780829007398 -- c96cdaf48551904d9fb1",412,"It hurts right there, but I think it should hurt here, too, and a little bit here, and some right there.",ERICKSON_PAIN_DISPLACEMENT,Other
"Healing in Hypnosis (The Seminars, Workshops, and Lectures -- by Milton H_ Erickson; edited by Ernest L_ Rossi, Margaret -- The Seminars, workshops, -- 9780829007398 -- c96cdaf48551904d9fb1",413,Now the pain there is beginning to feel better. You are getting nice sensations.,ERICKSON_PACING_LEADING_SENSORY_SHIFT,Pacing
"Healing in Hypnosis (The Seminars, Workshops, and Lectures -- by Milton H_ Erickson; edited by Ernest L_ Rossi, Margaret -- The Seminars, workshops, -- 9780829007398 -- c96cdaf48551904d9fb1",414,"Mother, you may not believe in hypnosis; you may not believe that hypnosis can do anything for you. But listen to what I say to your daughter.",ERICKSON_INDIRECT_SUGGESTION,Suggestion
"Healing in Hypnosis (The Seminars, Workshops, and Lectures -- by Milton H_ Erickson; edited by Ernest L_ Rossi, Margaret -- The Seminars, workshops, -- 9780829007398 -- c96cdaf48551904d9fb1",416,"Since you feel yourself sitting comfortable over there, and you are watching me so carefully, notice what I am going to do next.",ERICKSON_PACING_AND_LEADING,Pacing
"Healing in Hypnosis (The Seminars, Workshops, and Lectures -- by Milton H_ Erickson; edited by Ernest L_ Rossi, Margaret -- The Seminars, workshops, -- 9780829007398 -- c96cdaf48551904d9fb1",417,"Mother, you like to learn things the hard way, don’t you. I think you noticed that your daughter didn’t wince, but I will ask her if I hurt her.",ERICKSON_UTILIZATION_AND_TRUISM,Utilization
"Healing in Hypnosis (The Seminars, Workshops, and Lectures -- by Milton H_ Erickson; edited by Ernest L_ Rossi, Margaret -- The Seminars, workshops, -- 9780829007398 -- c96cdaf48551904d9fb1",418,I’m going to give you another lesson,ERICKSON_DIRECT_UTILIZATION,Utilization
"Healing in Hypnosis (The Seminars, Workshops, and Lectures -- by Milton H_ Erickson; edited by Ernest L_ Rossi, Margaret -- The Seminars, workshops, -- 9780829007398 -- c96cdaf48551904d9fb1",419,"All right, you close your eyes, take a deep breath, and go deeply into a trance.",ERICKSON_DIRECT_INDUCTION,Other
"Healing in Hypnosis (The Seminars, Workshops, and Lectures -- by Milton H_ Erickson; edited by Ernest L_ Rossi, Margaret -- The Seminars, workshops, -- 9780829007398 -- c96cdaf48551904d9fb1",420,What are you doing?,ERICKSON_INTERROGATIVE_UTILIZATION,Utilization
"Healing in Hypnosis (The Seminars, Workshops, and Lectures -- by Milton H_ Erickson; edited by Ernest L_ Rossi, Margaret -- The Seminars, workshops, -- 9780829007398 -- c96cdaf48551904d9fb1",421,Should I let feminine contrariness interfere with your future welfare? A girl that looks like you isn’t always going to remain a girl.,ERICKSON_RHETORICAL_PRESUPPOSITION,Other
"Healing in Hypnosis (The Seminars, Workshops, and Lectures -- by Milton H_ Erickson; edited by Ernest L_ Rossi, Margaret -- The Seminars, workshops, -- 9780829007398 -- c96cdaf48551904d9fb1",423,"And now is it on the outside side of your leg, or is it on the inside side of your leg?",ERICKSON_CONFUSION_ILLUSION_OF_CHOICE,Confusion
"Healing in Hypnosis (The Seminars, Workshops, and Lectures -- by Milton H_ Erickson; edited by Ernest L_ Rossi, Margaret -- The Seminars, workshops, -- 9780829007398 -- c96cdaf48551904d9fb1",424,"I can’t take away all of your pain. That is asking too much of me; it is asking too much of your body. And if you lose 1 percent of that pain you would still have 99 percent of it left; you wouldn’t notice the loss of 1 percent, but it would still be a loss of 1 percent. You could lose 5 percent of that pain. You wouldn’t notice the loss of 5 percent, because you would still have 95 percent of the pain; but you would still have a loss of 5 percent. Now you could lose 10 percent of the pain, but that really wouldn’t be noticeable because you would still have 90 percent of it; but you nevertheless would have a loss of 10 percent of your pain...",ERICKSON_FRACTIONATION_REDUCTION,Other
"Healing in Hypnosis (The Seminars, Workshops, and Lectures -- by Milton H_ Erickson; edited by Ernest L_ Rossi, Margaret -- The Seminars, workshops, -- 9780829007398 -- c96cdaf48551904d9fb1",425,"You might even lose 80 percent of your pain, but I don’t think that is quite reasonable, yet. I would be willing to settle for a loss of 75 percent.",ERICKSON_NEGOTIATION_PRESUPPOSITION,Other
"Healing in Hypnosis (The Seminars, Workshops, and Lectures -- by Milton H_ Erickson; edited by Ernest L_ Rossi, Margaret -- The Seminars, workshops, -- 9780829007398 -- c96cdaf48551904d9fb1",426,"What is the difference between 75 and 80 percent, and sooner or later you can lose 80 percent, and maybe 85 percent; but first, let us settle for 80.",ERICKSON_INCREMENTAL_NEGOTIATION,Other
"Healing in Hypnosis (The Seminars, Workshops, and Lectures -- by Milton H_ Erickson; edited by Ernest L_ Rossi, Margaret -- The Seminars, workshops, -- 9780829007398 -- c96cdaf48551904d9fb1",427,"Do you mind standing up? Will you please place your weight primarily on your right foot? And now shift your weight to your left foot. Now will you please sit down, and put your hand on the arm of the chair there; now put it here; now put it on the other arm; then put it there. Now, I think you will feel very comfortable.",ERICKSON_COMPLIANCE_SET,Other
