Category,Pattern ID,Importance,Typical Leads To,Typical Preceded By
OBSERVATION,ERICKSON_OBSERVATION_CALIBRATION,0.00021510364271916407,ERICKSON_OBSERVATION_UTILIZATION (0.50); ERICKSON_YES_SET_PACING (0.50),ERICKSON_OBSERVATION_FIXATION (1.00); ERICKSON_SENSORY_ACUITY_UTILIZATION (1.00)
OBSERVATION,ERICKSON_OBSERVATION_CHALLENGE,0.00014201125013678037,ERICKSON_PHYSIOLOGICAL_CALIBRATION (1.00),ERICKSON_CONSCIOUS_UNCONSCIOUS_DISSOCIATION (0.02)
OBSERVATION,ERICKSON_OBSERVATION_CHECK,0.00014281514164198603,ERICKSON_PERMISSIVE_SAFETY (1.00),ERICKSON_UTILIZATION_INQUIRY (0.07)
OBSERVATION,ERICKSON_OBSERVATION_DOUBLE_BIND,0.00014255779536438533,ERICKSON_IDEOMOTOR_RITUAL (1.00),ERICKSON_YES_SET_PACING (0.02)
OBSERVATION,ERICKSON_OBSERVATION_FIXATION,7.115513220624269e-05,ERICKSON_OBSERVATION_CALIBRATION (1.00),ERICKSON_PRESUPPOSITION_HALLUCINATION (0.50)
OBSERVATION,ERICKSON_OBSERVATION_INQUIRY,0.0001420584598201309,ERICKSON_PROVOCATIVE_INQUIRY (1.00),ERICKSON_MINIMAL_CUE (0.04)
OBSERVATION,ERICKSON_OBSERVATION_METAPHOR,0.0002851421228849413,ERICKSON_DISSOCIATION_OBSERVATION (0.50); ERICKSON_SYMBOLIC_DISSOCIATION (0.50),ERICKSON_TRUISM_SENSORY (1.00); ERICKSON_DISSOCIATION_OBSERVATION (0.20)
OBSERVATION,ERICKSON_OBSERVATION_MINIMAL_CUES,0.00014240795270304774,ERICKSON_DOUBLE_BIND_RATIFICATION (1.00),ERICKSON_DISSOCIATION_STRATEGY (0.50)
OBSERVATION,ERICKSON_OBSERVATION_OF_RESISTANCE,0.00014425565581775495,ERICKSON_PRESUPPOSITION_RECALL (1.00),ERICKSON_UTILIZATION_AGE_REGRESSION (1.00)
OBSERVATION,ERICKSON_OBSERVATION_PACING,0.0002857742510641373,ERICKSON_PERMISSIVE_AWAKENING (0.50); ERICKSON_STRATEGIC_VULNERABILITY (0.50),ERICKSON_PARTIAL_AWAKENING (1.00); ERICKSON_PACING_AND_VALIDATION (0.01)
OBSERVATION,ERICKSON_OBSERVATION_PARADOX,0.00014316305424795769,ERICKSON_METAPHOR (1.00),ERICKSON_ANECDOTE_METAPHOR (0.14)
OBSERVATION,ERICKSON_OBSERVATION_SYMBOLISM,0.00028517905270016995,ERICKSON_CONSCIOUS_UNCONSCIOUS_DISSOCIATION (0.50); ERICKSON_DISSOCIATION (0.50),ERICKSON_AUTHORITY_CONGRUENCE (1.00); ERICKSON_REFRAMING (0.03)
OBSERVATION,ERICKSON_OBSERVATION_TRANCE,0.0001413820518754859,ERICKSON_AUTHORITY_DISARMING (1.00),ERICKSON_REFRAMING_OBSERVATION (0.33)
OBSERVATION,ERICKSON_OBSERVATION_TRANCE_POTENTIAL,0.00014262868101223646,ERICKSON_IDEOMOTOR_ANALYSIS (1.00),ERICKSON_REFRAMING_VALIDITY (1.00)
OBSERVATION,ERICKSON_OBSERVATION_TRUISM,0.0001420033686748057,ERICKSON_LITERAL_OBSERVATION (1.00),ERICKSON_TRUISM (0.03)
OBSERVATION,ERICKSON_OBSERVATION_UNCERTAINTY,0.00014241186066304523,ERICKSON_TRUISM_ASSOCIATION (1.00),ERICKSON_VALIDATION_UTILIZATION (0.17)
OBSERVATION,ERICKSON_OBSERVATION_UTILIZATION,0.0015319336878359866,ERICKSON_ATTENTION_FOCUS (0.09); ERICKSON_CALIBRATION_OBSERVATION (0.09); ERICKSON_HAND_LEVITATION_DISSOCIATION (0.09),ERICKSON_DEMONSTRATION_CONTRAST (1.00); ERICKSON_DIRECT_SUGGESTION_THROUGH_REPETITION (1.00)
OBSERVATION,ERICKSON_OBSERVATION_VALIDATION,0.00014265851776365857,ERICKSON_VALIDATION_PACING (1.00),ERICKSON_PHYSICAL_COMPLIANCE (1.00)
OMNIPOTENCE,ERICKSON_OMNIPOTENCE_OBSERVATION,0.000142341330009545,ERICKSON_UTILIZATION_REFRAMING (1.00),ERICKSON_UTILIZATION_PARADOX (0.04)
OPEN,ERICKSON_OPEN_DEFINITION,0.00014200625472116465,ERICKSON_REFRAMING_DISSOCIATION (1.00),ERICKSON_UTILIZATION_DISPLACEMENT (0.33)
OPEN,ERICKSON_OPEN_ELICITATION,0.0001419339904384305,ERICKSON_INTERROGATIVE_PROVOCATION (1.00),ERICKSON_NOT_KNOWING_FOR_EMPOWERMENT (1.00)
OPEN,ERICKSON_OPEN_ENDED_CURIOSITY,0.0001582808754651991,ERICKSON_INDIRECT_SUGGESTION (1.00),ERICKSON_REFRAMING_AND_PARADOX (1.00)
OPEN,ERICKSON_OPEN_ENDED_ELICITATION,0.00028458387510311837,ERICKSON_TRUISM_ATTENTION (0.50); ERICKSON_TRUISM_PACING (0.50),ERICKSON_VALIDATION_PRESUPPOSITION (1.00); ERICKSON_UTILIZATION_FOCUS (0.33)
OPEN,ERICKSON_OPEN_ENDED_INQUIRY,0.0005711277028360758,ERICKSON_DIRECTING_ATTENTION (0.25); ERICKSON_DIRECT_INQUIRY (0.25); ERICKSON_DOUBLE_BIND_PRESUPPOSITION (0.25),ERICKSON_BYPASS_RESISTANCE (1.00); ERICKSON_UNCERTAINTY_UTILIZATION (1.00)
OPEN,ERICKSON_OPEN_ENDED_PRESUPPOSITION,0.00028461163522993044,ERICKSON_CHALLENGE_SEARCH (0.50); ERICKSON_INDIRECT_CHALLENGE (0.50),ERICKSON_SPECIFICITY_PROMPT (1.00)
OPEN,ERICKSON_OPEN_ENDED_QUERY,0.00014202051401800828,ERICKSON_DISSOCIATION_VOID (1.00),ERICKSON_UTILIZATION_VALIDATION (0.08)
OPEN,ERICKSON_OPEN_ENDED_SUGGESTION,0.00028615793390188697,ERICKSON_AGE_REGRESSION_INDUCTION (0.50); ERICKSON_SELECTIVE_FOCUS (0.50),ERICKSON_ANECDOTE_UTILIZATION (0.06); ERICKSON_PACING_AND_VALIDATION (0.01)
OPEN,ERICKSON_OPEN_ENDED_UTILIZATION,0.00014288820045463713,ERICKSON_UTILIZATION_PACING (1.00),ERICKSON_DEVELOPMENTAL_RECONSTRUCTION (1.00)
OPEN,ERICKSON_OPEN_EXPECTATION,0.00014304102543801015,ERICKSON_MINIMAL_CUE (1.00),ERICKSON_PRESUPPOSITION_YES_SET (1.00)
OPEN,ERICKSON_OPEN_INQUIRY,0.002858205086458344,ERICKSON_CHALLENGE_LOGIC (0.05); ERICKSON_DIRECT_REINFORCEMENT (0.05); ERICKSON_DISSOCIATION_INDIRECT (0.05),ERICKSON_DIRECT_INJUNCTION (1.00); ERICKSON_DOUBLE_BIND_REPETITION (1.00)
OPEN,ERICKSON_OPEN_LOOP,0.0002854149192743182,ERICKSON_INTERROGATIVE_PROBE (0.50); ERICKSON_UNCONSCIOUS_CALIBRATION (0.50),ERICKSON_PRESENT_ORIENTATION (1.00); ERICKSON_INDIRECT_INDUCTION (0.08)
OPEN,ERICKSON_OPEN_QUESTION,0.00014343694415868294,ERICKSON_CURIOSITY_INQUIRY (1.00),ERICKSON_UTILIZATION_ANCHORING (1.00)
OPPONENT,ERICKSON_OPPONENT_PROCESS,0.00028704271328620554,ERICKSON_DISSOCIATION_OPPONENT (0.50); ERICKSON_OPPONENT_PROCESS_LINKAGE (0.50),ERICKSON_LINKING_OPPONENT_PROCESS (1.00); ERICKSON_CONTINGENT_SUGGESTION (0.10)
OPPONENT,ERICKSON_OPPONENT_PROCESS_LINKAGE,0.00014360868738008843,ERICKSON_LINKING_OPPONENT_PROCESS (1.00),ERICKSON_OPPONENT_PROCESS (0.50)
ORDEAL,ERICKSON_ORDEAL_FRAME,0.0001425797037444684,ERICKSON_ORDEAL_THERAPY (1.00),ERICKSON_UTILIZATION_DIAGNOSIS (1.00)
ORDEAL,ERICKSON_ORDEAL_INTERVENTION,0.00014237750263866507,ERICKSON_AUTHORITY_DELEGATION (1.00),ERICKSON_ORDEAL_UTILIZATION (0.33)
ORDEAL,ERICKSON_ORDEAL_METAPHOR,0.00014235630201547857,ERICKSON_UTILIZATION_TASKING (1.00),ERICKSON_UTILIZATION_PACING (0.03)
ORDEAL,ERICKSON_ORDEAL_PREPARATION,0.00014240634642978157,ERICKSON_UTILIZATION_DIAGNOSIS (1.00),ERICKSON_UNCONSCIOUS_TRUST (0.12)
ORDEAL,ERICKSON_ORDEAL_REFRAMING,0.000138733770784373,ERICKSON_UTILIZATION_AUTHORITY (1.00),ERICKSON_STRATEGIC_INTERVENTION (0.08)
ORDEAL,ERICKSON_ORDEAL_STRATEGY,0.00014213124549203828,ERICKSON_ORDEAL_UTILIZATION (1.00),ERICKSON_DIRECTIVE_AUTHORITY (1.00)
ORDEAL,ERICKSON_ORDEAL_THERAPY,0.0014003930870872942,ERICKSON_CONFUSION_TASK (0.10); ERICKSON_INDIRECT_SUGGESTION (0.10); ERICKSON_METAPHOR_PRESUPPOSITION (0.10),ERICKSON_CHALLENGE_AND_BIND (1.00); ERICKSON_ORDEAL_FRAME (1.00)
ORDEAL,ERICKSON_ORDEAL_UTILIZATION,0.0004268727617541385,ERICKSON_ORDEAL_INTERVENTION (0.33); ERICKSON_SELECTIVE_AMNESIA_ALLIANCE (0.33); ERICKSON_UTILIZATION_RESISTANCE (0.33),ERICKSON_ORDEAL_STRATEGY (1.00); ERICKSON_UTILIZATION_RECIPROCITY (1.00)
ORDINARY,ERICKSON_ORDINARY_TRUISM,0.00014543658508454476,ERICKSON_DOUBLE_BIND_REDUCTION (1.00),ERICKSON_METAPHOR_INDIRECT_SUGGESTION (1.00)
ORIENTATION,ERICKSON_ORIENTATION_SHIFT,0.00014208789211548687,ERICKSON_UTILIZATION_NEGATIVE_HALLUCINATION (1.00),ERICKSON_PACING_LEADING_PROCESS (1.00)
ORIENTATION,ERICKSON_ORIENTATION_TO_REALITY,0.00013361626419588625,ERICKSON_DOUBLE_BIND_CHOICE (1.00),ERICKSON_TIME_ORIENTATION (1.00)
ORIENTING,ERICKSON_ORIENTING_QUESTION,0.00014261703753209944,ERICKSON_TRUISM_QUESTION (1.00),ERICKSON_DIRECT_VALIDATION (0.12)
OVERLOAD,ERICKSON_OVERLOAD_AND_POLARITY,0.00014196231110560022,ERICKSON_ANECDOTE_UTILIZATION (1.00),ERICKSON_REFRAMING_PARADOX (0.17)
PACING,ERICKSON_PACING,0.0002829173993487163,ERICKSON_PARADOXICAL_CHALLENGE (0.50); ERICKSON_UTILIZATION_AMBIGUITY (0.50),ERICKSON_PACING_RESISTANCE (0.25); ERICKSON_PACING_TRUISM (0.04)
PACING,ERICKSON_PACING_AND_AUTHORITY,0.00014247797835850295,ERICKSON_REFRAMING (1.00),ERICKSON_ANECDOTE_REFRAMING (0.12)
PACING,ERICKSON_PACING_AND_BRIDGE,0.0001428506921553991,ERICKSON_TIME_DISTORTION (1.00),ERICKSON_REALITY_TESTING (0.50)
PACING,ERICKSON_PACING_AND_COMPLIANCE,0.0001430001297687938,ERICKSON_CLARIFICATION_DISTINCTION (1.00),ERICKSON_ANECDOTE_FRAMING (1.00)
PACING,ERICKSON_PACING_AND_DISTRACTION,0.00014272035506316907,ERICKSON_INDIRECT_SUGGESTION (1.00),ERICKSON_VISUAL_DISTANCING (1.00)
PACING,ERICKSON_PACING_AND_ELICITATION,0.0001422067277898748,ERICKSON_UTILIZATION_PACING (1.00),ERICKSON_INDIRECT_INQUIRY (0.06)
PACING,ERICKSON_PACING_AND_FOCUS,0.00014139952586361207,ERICKSON_INDIRECT_CHALLENGE (1.00),ERICKSON_METAPHOR_PRESUPPOSITION (0.50)
PACING,ERICKSON_PACING_AND_FRAMING,0.00017857974693464039,ERICKSON_PARADOXICAL_PRESCRIPTION (1.00),ERICKSON_REFRAMING_FUTURE_PACING (1.00)
PACING,ERICKSON_PACING_AND_HUMOR,0.00014231400591210234,ERICKSON_THERAPEUTIC_TASK (1.00),ERICKSON_TRUISM_MODELING (0.50)
PACING,ERICKSON_PACING_AND_LEAD,0.00028424413203197553,ERICKSON_PACING_TRUISM (0.50); ERICKSON_PACING_YES_SET (0.50),ERICKSON_PRESUPPOSITION (0.05)
PACING,ERICKSON_PACING_AND_LEADING,0.003986458263138378,ERICKSON_AMBIGUITY_RESOLUTION (0.04); ERICKSON_ARITHMETICAL_PROGRESSION (0.04); ERICKSON_ATTENTION_FIXATION (0.04),ERICKSON_AUTHORITATIVE_TRUISM (1.00); ERICKSON_COUNTDOWN_INDUCTION (1.00)
PACING,ERICKSON_PACING_AND_LEADING_RHYTHM,0.0001429862303994004,ERICKSON_PARADOXICAL_INJUNCTION (1.00),ERICKSON_DISSOCIATIVE_INDUCTION (1.00)
PACING,ERICKSON_PACING_AND_MIRRORING,0.0004242268245887865,ERICKSON_IDEOMOTOR_SIGNALING (0.33); ERICKSON_OBSERVATIONAL_UTILIZATION (0.33); ERICKSON_PACING_MIRRORING (0.33),ERICKSON_UTILIZATION_OF_TRY (1.00); ERICKSON_PACING_MIRRORING (0.33)
PACING,ERICKSON_PACING_AND_OBSERVATION,0.0001432333760443927,ERICKSON_PERMISSIVE_INDUCTION (1.00),ERICKSON_REFRAMING_LOGIC (0.25)
PACING,ERICKSON_PACING_AND_OPEN_INQUIRY,0.00014258023586484863,ERICKSON_PRESUPPOSITION_AMNESIA (1.00),ERICKSON_RATIFICATION_AND_INQUIRY (1.00)
PACING,ERICKSON_PACING_AND_PARADOX,0.00014273721448489557,ERICKSON_NEGATIVE_PRESUPPOSITION (1.00),ERICKSON_REPETITION_UTILIZATION (0.33)
PACING,ERICKSON_PACING_AND_PRESUPPOSITION,0.00028447394765045885,ERICKSON_PATTERN_INTERRUPTION (0.50); ERICKSON_PRESUPPOSITION_TIME (0.50),ERICKSON_RATIFICATION_TRUISM (0.50); ERICKSON_UTILIZATION_AND_TRUISM (0.25)
PACING,ERICKSON_PACING_AND_RAPPORT,0.00014323502519822027,ERICKSON_UTILIZATION_PUN (1.00),ERICKSON_YES_SET_COMPLIANCE (1.00)
PACING,ERICKSON_PACING_AND_REFRAMING,0.0002857457397266801,ERICKSON_TRUISM_REFRAME (0.50); ERICKSON_UNCONSCIOUS_INTEGRATION (0.50),ERICKSON_REFRAMING_ANECDOTE (0.25); ERICKSON_INDIRECT_SUGGESTION (0.01)
PACING,ERICKSON_PACING_AND_SHOCK,0.00014256711201479798,ERICKSON_UTILIZATION_AND_PACING (1.00),ERICKSON_TEMPORAL_LINKAGE (0.33)
PACING,ERICKSON_PACING_AND_TRANSITION,0.00014186909232971395,ERICKSON_PACING_QUESTION (1.00),ERICKSON_DISSOCIATION (0.08)
PACING,ERICKSON_PACING_AND_UTILIZATION,0.0014365149113618057,ERICKSON_AGE_REGRESSION_RESOURCE (0.10); ERICKSON_FACTUAL_INQUIRY (0.10); ERICKSON_PACING_AND_UTILIZATION (0.10),ERICKSON_VALIDATION_REFRAMING (1.00); ERICKSON_MINIMIZATION_TAG (1.00)
PACING,ERICKSON_PACING_AND_VALIDATION,0.014128732336738815,ERICKSON_PACING_AND_VALIDATION (0.04); ERICKSON_YES_SET_PACING (0.03); ERICKSON_CONSCIOUS_UNCONSCIOUS_DISSOCIATION (0.02),ERICKSON_AMBIGUITY_CONTROL (1.00); ERICKSON_ANALOGY_DYNAMICS (1.00)
PACING,ERICKSON_PACING_AND_VULNERABILITY,0.00014016374779637672,ERICKSON_OBSERVATIONAL_TRUISM (1.00),ERICKSON_REFRAMING_UTILIZATION (0.01)
PACING,ERICKSON_PACING_AND_YES_SET,0.0001423530694383173,ERICKSON_STRATEGIC_INTERVENTION (1.00),ERICKSON_PRESUPPOSITION_SHOCK (0.50)
PACING,ERICKSON_PACING_COMPLIANCE,0.00028381066822210396,ERICKSON_DIRECT_INQUIRY_RAPPORT (0.50); ERICKSON_UTILIZATION_ATTENTION (0.50),ERICKSON_TAG_QUESTION_RAPPORT (1.00); ERICKSON_PATTERN_INTERRUPT (0.06)
PACING,ERICKSON_PACING_EXPERIENCE,0.00042277142323606063,ERICKSON_INDIRECT_METAPHOR_RESOURCE (0.33); ERICKSON_INDIRECT_SUGGESTION_THROUGH_OBSERVATION (0.33); ERICKSON_PROCESS_PROBE (0.33),ERICKSON_PACING_YES_SET (0.33); ERICKSON_UTILIZATION (0.02)
PACING,ERICKSON_PACING_EXTREME_REALITY,0.0001423968948638763,ERICKSON_UTILIZATION_EMOTIONAL_AROUSAL (1.00),ERICKSON_PATTERN_INTERRUPT_UTILIZATION (1.00)
PACING,ERICKSON_PACING_FAILURE,0.00014309434003619096,ERICKSON_PARADOXICAL_SAFETY_AND_DIRECTIVE (1.00),ERICKSON_ANECDOTE_SETTING (1.00)
PACING,ERICKSON_PACING_IDENTITY,0.0001420033686748057,ERICKSON_TRUISM_PACING (1.00),ERICKSON_TRUISM (0.03)
PACING,ERICKSON_PACING_INQUIRY,0.0002849639514088887,ERICKSON_AGE_REGRESSION_TRANCE_DEEPENING (0.50); ERICKSON_TRANS_SEARCH (0.50),ERICKSON_LOCATING_SENSATION (1.00); ERICKSON_PRESUPPOSITION_DISSOCIATION (0.33)
PACING,ERICKSON_PACING_INTERNAL_STATE,0.00028404847573371215,ERICKSON_NEGATIVE_SUGGESTION (1.00),ERICKSON_DIRECT_CHALLENGE (0.08); ERICKSON_MINIMAL_ENCOURAGER (0.04)
PACING,ERICKSON_PACING_LEAD,0.0001429203570047246,ERICKSON_ANECDOTE_SETTING (1.00),ERICKSON_DIRECTIVE_ENGAGEMENT (1.00)
PACING,ERICKSON_PACING_LEADING,0.00269859788569648,ERICKSON_AMNESIA_UTILIZATION (0.05); ERICKSON_CHALLENGE_GENERALIZATION (0.05); ERICKSON_CONFIRMATION_YES_SET (0.05),ERICKSON_AGE_REGRESSION_SPATIAL_UTILIZATION (1.00); ERICKSON_BREAKING_CONSCIOUS_SET (1.00)
PACING,ERICKSON_PACING_LEADING_ASSOCIATION,0.0001420584598201309,ERICKSON_NEGATIVE_SUGGESTION (1.00),ERICKSON_MINIMAL_CUE (0.04)
PACING,ERICKSON_PACING_LEADING_CONFUSION,0.000141266708991304,ERICKSON_UTILIZATION_TRUISM (1.00),ERICKSON_TRUISM_DISPLACEMENT (0.50)
PACING,ERICKSON_PACING_LEADING_DISSOCIATION,0.00014257741942866908,ERICKSON_ATTENTION_SHIFT (1.00),ERICKSON_AGE_REGRESSION_SPATIAL_ANCHORING (1.00)
PACING,ERICKSON_PACING_LEADING_IDEOMOTOR,0.0001424429238564918,ERICKSON_YES_SET_PACING (1.00),ERICKSON_PRESUPPOSITION_YET (1.00)
PACING,ERICKSON_PACING_LEADING_PROCESS,0.0001420014861808508,ERICKSON_ORIENTATION_SHIFT (1.00),ERICKSON_UTILIZATION_DOUBLEBIND (0.33)
PACING,ERICKSON_PACING_LEADING_REPETITION,0.00014281767768569193,ERICKSON_TRANCE_INDUCTION_SUGGESTION (1.00),ERICKSON_UTILIZATION_SYNCHRONIZATION (1.00)
PACING,ERICKSON_PACING_LEADING_SENSORY,0.00014238332724536272,ERICKSON_SENSORY_FOCUS (1.00),ERICKSON_FUTURE_PACING_AND_PACING_REALITY (1.00)
PACING,ERICKSON_PACING_LEADING_SENSORY_SHIFT,0.0001425979025222976,ERICKSON_INDIRECT_SUGGESTION (1.00),ERICKSON_PAIN_DISPLACEMENT (1.00)
PACING,ERICKSON_PACING_LEADING_TRUISM,0.00043350034559106734,ERICKSON_CHALLENGING_ASSUMPTIONS (0.33); ERICKSON_PERMISSIVE_SUGGESTION (0.33); ERICKSON_SPATIAL_METAPHOR (0.33),ERICKSON_REFRAMING_METADATA (1.00); ERICKSON_UTILIZATION_RESTRICTION (1.00)
PACING,ERICKSON_PACING_LEADING_UTILIZATION,0.00028870618549145093,ERICKSON_DISSOCIATION_ANCHORING (0.50); ERICKSON_PERMISSIVE_CHOICE (0.50),ERICKSON_UTILIZATION_RATIFICATION (1.00); ERICKSON_PERMISSIVE_SUGGESTION (0.02)
PACING,ERICKSON_PACING_MIRRORING,0.00042673799688597563,ERICKSON_CASUAL_INQUIRY (0.33); ERICKSON_PACING_AND_MIRRORING (0.33); ERICKSON_RHETORICAL_INQUIRY (0.33),ERICKSON_MIRRORING_PACING (1.00); ERICKSON_PACING_AND_MIRRORING (0.33)
PACING,ERICKSON_PACING_OBSERVATION,0.0001429134303850935,ERICKSON_CHALLENGE_CONSCIOUSNESS (1.00),ERICKSON_TRANCE_VALIDATION (0.25)
PACING,ERICKSON_PACING_PERMISSION,0.00014256176434501773,ERICKSON_DIRECT_INQUIRY (1.00),ERICKSON_RAPPORT_YES_SET (1.00)
PACING,ERICKSON_PACING_PROCESS,0.0001416597542721493,ERICKSON_STRATEGIC_VULNERABILITY (1.00),ERICKSON_MINIMAL_ENCOURAGER (0.04)
PACING,ERICKSON_PACING_QUESTION,0.00014195541770891428,ERICKSON_UTILIZATION_INQUIRY (1.00),ERICKSON_PACING_AND_TRANSITION (1.00)
PACING,ERICKSON_PACING_REALITY,0.00014260208707515224,ERICKSON_TEMPORAL_CONTINUITY (1.00),ERICKSON_NOMINALIZATION_REPETITION (1.00)
PACING,ERICKSON_PACING_REFLECTION,0.0001415458088459862,ERICKSON_HUMANIZING_ANECDOTE (1.00),ERICKSON_UTILIZATION_CLARIFICATION (0.25)
PACING,ERICKSON_PACING_REPETITION,0.00014249780070769202,ERICKSON_UTILIZATION_REFRAME (1.00),ERICKSON_TRUISM_UNCERTAINTY (0.20)
PACING,ERICKSON_PACING_RESISTANCE,0.0005648379270419226,ERICKSON_ANALOGY_RHETORICAL (0.25); ERICKSON_DIRECT_PACING_RESISTANCE (0.25); ERICKSON_PACING (0.25),ERICKSON_ROLE_INDUCTION_ANCHOR (1.00); ERICKSON_UTILIZATION_LINKAGE (0.33)
PACING,ERICKSON_PACING_TRANSITION,0.00014315191503581817,ERICKSON_MULTILEVEL_COMMUNICATION (1.00),ERICKSON_DIRECTIVE_CONFUSION (1.00)
PACING,ERICKSON_PACING_TRUISM,0.0038214685153868033,ERICKSON_TRUISM (0.07); ERICKSON_TRUISM_PACING (0.07); ERICKSON_ILLUSION_OF_CHOICE (0.04),ERICKSON_AGE_REGRESSION_TRANCE_DEEPENING (1.00); ERICKSON_CLINICAL_ANECDOTE (1.00)
PACING,ERICKSON_PACING_UTILIZATION,0.00028521886269571386,ERICKSON_DOUBLE_BIND_REINFORCEMENT (0.50); ERICKSON_NOMINALIZATION_CHALLENGE (0.50),ERICKSON_UTILIZATION_UNCERTAINTY (0.50); ERICKSON_CONSCIOUS_UNCONSCIOUS_DISSOCIATION (0.02)
PACING,ERICKSON_PACING_VALIDATION,0.0012892822644048057,ERICKSON_CLARIFICATION_UTILIZATION (0.11); ERICKSON_DIRECT_INSTRUCTIONAL_PRESUPPOSITION (0.11); ERICKSON_OPEN_INQUIRY (0.11),ERICKSON_PREDICTIVE_LIMITATION (1.00); ERICKSON_SPECIFIC_DETAIL_REVIVIFICATION (1.00)
PACING,ERICKSON_PACING_YES_SET,0.00042605579814219426,ERICKSON_CONFIRMATION_YES_SET (0.33); ERICKSON_MINIMAL_ENCOURAGER (0.33); ERICKSON_PACING_EXPERIENCE (0.33),ERICKSON_SENSORY_SHIFT_UTILIZATION (1.00); ERICKSON_SOCIAL_DYNAMICS (1.00)
PAIN,ERICKSON_PAIN_DISPLACEMENT,0.00014251118644220643,ERICKSON_PACING_LEADING_SENSORY_SHIFT (1.00),ERICKSON_DIRECT_UTILIZATION (0.14)
PARADOXICAL,ERICKSON_PARADOXICAL_ABSURDITY,0.00013977378497420575,ERICKSON_UTILIZATION_RESISTANCE (1.00),ERICKSON_RESISTANCE_ANALYSIS (0.50)
PARADOXICAL,ERICKSON_PARADOXICAL_AWAKENESS,0.00013943623417756994,ERICKSON_ANECDOTE_SELECTIVE_PERCEPTION (1.00),ERICKSON_POSTHYPNOTIC_BRIDGE (1.00)
PARADOXICAL,ERICKSON_PARADOXICAL_BIND,0.00035677143594946075,ERICKSON_PERMISSION (0.50); ERICKSON_RATIFICATION (0.50),ERICKSON_PHYSICAL_METAPHOR (1.00); ERICKSON_UTILIZATION_LIMIT_SETTING (0.50)
PARADOXICAL,ERICKSON_PARADOXICAL_CHALLENGE,0.0012799928214498354,ERICKSON_UTILIZATION_CHALLENGE (0.22); ERICKSON_AUTHORITY_REDEFINITION (0.11); ERICKSON_PARADOXICAL_IMPLICATION (0.11),ERICKSON_AUTHORITY_AMBIGUITY (1.00); ERICKSON_UTILIZATION_TASKING (1.00)
PARADOXICAL,ERICKSON_PARADOXICAL_COMMUNICATION,0.0001423655937403962,ERICKSON_OBSERVATIONAL_LINKING (1.00),ERICKSON_STRATEGIC_TIMING (1.00)
PARADOXICAL,ERICKSON_PARADOXICAL_COMPLIMENT,0.00014334979532404046,ERICKSON_NEGATIVE_SUGGESTION (1.00),ERICKSON_UTILIZATION_STRATEGY (0.06)
PARADOXICAL,ERICKSON_PARADOXICAL_CONFUSION,0.0001589787296492556,ERICKSON_REVERSE_PSYCHOLOGY_NEGATIVE_COMMAND (1.00),ERICKSON_PARADOXICAL_INTERVENTION (0.10)
PARADOXICAL,ERICKSON_PARADOXICAL_DISTINCTION,0.00013361626419588625,ERICKSON_ILLUSION_OF_CHOICE (1.00),ERICKSON_META_CONDITIONING (1.00)
PARADOXICAL,ERICKSON_PARADOXICAL_IMPLICATION,0.00014230796437943717,ERICKSON_IDEOMOTOR_DYNAMICS (1.00),ERICKSON_PARADOXICAL_CHALLENGE (0.11)
PARADOXICAL,ERICKSON_PARADOXICAL_INDUCTION,0.0002848929141124403,ERICKSON_PACING_AND_LEADING (0.50); ERICKSON_UTILIZATION_HALLUCINATION (0.50),ERICKSON_UTILIZATION_AND_RATIFICATION (0.50); ERICKSON_REORIENTATION (0.10)
PARADOXICAL,ERICKSON_PARADOXICAL_INJUNCTION,0.0005705761241563372,ERICKSON_AUTONOMY_TRUISM (0.25); ERICKSON_PARADOXICAL_INJUNCTION (0.25); ERICKSON_UTILIZATION_PRIMING (0.25),ERICKSON_PACING_AND_LEADING_RHYTHM (1.00); ERICKSON_PARADOXICAL_INJUNCTION (0.25)
PARADOXICAL,ERICKSON_PARADOXICAL_INQUIRY,0.0002858044333898306,ERICKSON_CHALLENGE_SUGGESTION (0.50); ERICKSON_IDENTIFICATION_STORY (0.50),ERICKSON_DOUBLE_BIND_SURPRISE (1.00); ERICKSON_THERAPEUTIC_PARADOX (1.00)
PARADOXICAL,ERICKSON_PARADOXICAL_INTENTION,0.0015570345884438866,ERICKSON_CONFUSION_PARADOX (0.09); ERICKSON_CONFUSION_TIME_DISTORTION (0.09); ERICKSON_DOUBLE_BIND (0.09),ERICKSON_INCREMENTAL_REDUCTION (1.00); ERICKSON_INDUCTION_PREPARATION (1.00)
PARADOXICAL,ERICKSON_PARADOXICAL_INTENTION_AND_DIFFERENTIATION,0.00013810446010416094,ERICKSON_SUBJECTIVE_EXPERIENCE (1.00),ERICKSON_TRUISM_UTILIZATION (0.03)
PARADOXICAL,ERICKSON_PARADOXICAL_INTENTION_PHYSIOLOGICAL_AWARENESS,0.00014345158749912512,ERICKSON_PHYSIOLOGICAL_UTILIZATION (1.00),ERICKSON_SENSORY_METAPHOR (0.50)
PARADOXICAL,ERICKSON_PARADOXICAL_INTERROGATIVE,0.0002818862546696971,ERICKSON_NEGATIVE_INQUIRY (0.50); ERICKSON_UTILIZATION_REFRAME (0.50),ERICKSON_BYPASS_CONSCIOUS_FILTER (1.00); ERICKSON_NEGATIVE_SUGGESTION (0.07)
